1756801612117829120,15.28473,4.21930,0.14369,0.50480,-0.50293,0.49803,-0.49418,
1756801612197807360,15.35032,4.22016,0.15171,0.51349,-0.49815,0.49018,-0.49790,
1756801612277787648,15.44048,4.22637,0.15115,0.50965,-0.50520,0.49337,-0.49155,
1756801612357788160,15.51458,4.22081,0.15809,0.51222,-0.50518,0.49220,-0.49007,
1756801612437799424,15.60159,4.22264,0.16252,0.51051,-0.50902,0.49463,-0.48540,
1756801612517789696,15.67511,4.22771,0.16716,0.51469,-0.50689,0.48933,-0.48858,
1756801612597786880,15.75851,4.23618,0.17152,0.51190,-0.51127,0.49108,-0.48518,
1756801612677793280,15.83626,4.24092,0.17353,0.51431,-0.51064,0.48757,-0.48683,
1756801612757793536,15.91864,4.24974,0.18112,0.51350,-0.51346,0.48832,-0.48396,
1756801612837915904,15.99477,4.24970,0.18222,0.51481,-0.51336,0.48888,-0.48211,
1756801612917792256,16.06779,4.25522,0.18847,0.51403,-0.51451,0.48866,-0.48193,
1756801612997816576,16.15194,4.25385,0.18798,0.51075,-0.51953,0.49134,-0.47729,
1756801613077788928,16.22334,4.25729,0.19347,0.51591,-0.51555,0.48577,-0.48175,
1756801613157788160,16.28331,4.24655,0.20139,0.51490,-0.51817,0.48849,-0.47723,
1756801613237804544,16.37358,4.25240,0.20656,0.51885,-0.51558,0.48616,-0.47816,
1756801613317819904,16.45853,4.25605,0.21013,0.51667,-0.51850,0.48917,-0.47426,
